5/4/20,8895.745117,9996.743164,8395.107422,8756.430664,8756.430664,3.61024E+11
5/11/20,8755.535156,9823.001953,8374.323242,9670.739258,9670.739258,3.25655E+11
5/18/20,9675.695313,9906.030273,8787.250977,8790.368164,8790.368164,2.47011E+11
5/25/20,8786.107422,9704.030273,8719.667969,9461.058594,9461.058594,2.21373E+11
6/1/20,9463.605469,10199.56543,9450.899414,9758.852539,9758.852539,1.94229E+11
6/8/20,9760.063477,9938.297852,9263.069336,9386.788086,9386.788086,1.60325E+11
6/15/20,9386.035156,9579.430664,8990.175781,9303.629883,9303.629883,1.383E+11
6/22/20,9300.915039,9680.367188,8975.525391,9143.582031,9143.582031,1.25864E+11
6/29/20,9140.029297,9309.754883,8977.015625,9073.942383,9073.942383,1.0278E+11
7/6/20,9072.849609,9450.335938,9058.664063,9276.5,9276.5,1.13994E+11
7/13/20,9277.205078,9306.405273,9088.947266,9185.817383,9185.817383,1.063E+11
7/20/20,9187.220703,10023.80762,9137.509766,9905.166992,9905.166992,1.20175E+11
7/27/20,9905.217773,12034.14453,9903.969727,11053.61426,11053.61426,1.88247E+11
8/3/20,11043.76856,11902.33594,11012.41504,11675.73926,11675.73926,1.47528E+11
8/10/20,11662.25684,12150.99414,11195.70898,11892.80371,11892.80371,1.73917E+11
8/17/20,11895.6582,12359.05664,11448.80566,11664.84766,11664.84766,1.61418E+11
8/24/20,11663.68945,11807.63184,11185.94141,11711.50586,11711.50586,1.49743E+11
8/31/20,11713.30664,12067.08106,9946.675781,10280.35156,10280.35156,2.21515E+11
9/7/20,10280.99805,10578.83789,9916.493164,10323.75586,10323.75586,2.64127E+11
9/14/20,10328.73438,11134.09277,10266.00879,10938.27148,10938.27148,2.1069E+11
9/21/20,10934.92578,10988.30469,10197.86523,10775.26953,10775.26953,2.63387E+11
9/28/20,10776.61328,10945.34766,10416.68945,10669.58301,10669.58301,3.43113E+11
10/5/20,10676.5293,11442.21094,10528.89063,11384.18164,11384.18164,2.56921E+11
10/12/20,11392.63574,11698.46777,11223.0127,11483.35938,11483.35938,1.62045E+11
10/19/20,11495.03809,13329.18359,11408.29004,13031.17383,13031.17383,2.10845E+11
10/26/20,13031.20117,14028.21387,12822.38281,13737.10938,13737.10938,2.4092E+11
11/2/20,13737.03223,15903.4375,13243.16016,15479.56738,15479.56738,2.38109E+11
11/9/20,15479.5957,16463.17773,14865.5293,15955.58789,15955.58789,2.06407E+11
11/16/20,15955.57715,18936.62109,15880.70606,18370.00195,18370.00195,2.74507E+11
11/23/20,18370.01758,19390.96484,16351.03516,18177.48438,18177.48438,3.01939E+11
11/30/20,18178.32227,19845.97461,18178.32227,19345.12109,19345.12109,2.53089E+11
12/7/20,19343.12891,19411.82813,17619.5332,19142.38281,19142.38281,1.93679E+11
12/14/20,19144.49219,24209.66016,19012.70898,23477.29492,23477.29492,2.81723E+11
12/21/20,23474.45508,28288.83984,22159.36719,26272.29492,26272.29492,3.39132E+11
12/28/20,26280.82227,34608.55859,25987.29883,32782.02344,32782.02344,3.79626E+11
1/4/21,32810.94922,41946.73828,28722.75586,38356.44141,38356.44141,5.38835E+11
1/11/21,38346.53125,39966.40625,30549.59961,35791.27734,35791.27734,5.08901E+11
1/18/21,35792.23828,37755.89063,28953.37305,32289.37891,32289.37891,4.23439E+11
